2.102102102102102188e-01 2.102102102102102188e-01 9.689107832361494843e+01 8.408408408408408974e+00 1.749848774047043420e+01 4.110808511186176517e+00 1.795097943085173142e+01
2.202202202202202252e-01 2.202202202202202252e-01 9.825455869226277628e+01 8.808808808808809232e+00 1.806948758511185815e+01 4.309270550959346302e+00 1.756233450541140684e+01
2.302302302302302317e-01 2.302302302302302317e-01 9.922949676548135756e+01 9.209209209209209490e+00 1.859489610399792880e+01 3.506838665099089258e+00 1.850606592276778173e+01
2.402402402402402382e-01 2.402402402402402382e-01 9.981203720381462574e+01 9.609609609609609748e+00 1.737122498105373580e+01 3.665325381745266675e+00 1.759638306278662867e+01
2.502502502502502724e-01 2.502502502502502724e-01 9.999987638285973901e+01 1.001001001001001001e+01 1.783614494491443025e+01 3.817683109953216913e+00 1.758042486932505355e+01
2.602602602602602788e-01 2.602602602602602788e-01 9.979227150282432035e+01 1.041041041041041026e+01 1.781685879081588553e+01 3.472888862219665640e+00 1.764357566430944146e+01
2.702702702702702853e-01 2.702702702702702853e-01 9.919004352588768825e+01 1.081081081081081052e+01 1.838199407885804249e+01 3.891382998649711045e+00 1.958488224513060771e+01
2.802802802802802917e-01 2.802802802802802917e-01 9.819557392975066534e+01 1.121121121121121078e+01 1.698617980226443080e+01 4.270167244044484001e+00 1.616910619285333794e+01
2.902902902902902982e-01 2.902902902902902982e-01 9.681279529021188068e+01 1.161161161161161104e+01 1.861495697603466581e+01 4.251609091645466521e+00 1.719628155406976688e+01
3.003003003003003046e-01 3.003003003003003046e-01 9.504717573001114772e+01 1.201201201201201130e+01 1.750876680354019754e+01 3.783125600778048714e+00 1.809622414992499273e+01
3.103103103103103111e-01 3.103103103103103111e-01 9.290569729543626920e+01 1.241241241241241156e+01 1.742294910699705923e+01 3.636391586039575685e+00 1.690383524272388982e+01
3.203203203203203175e-01 3.203203203203203175e-01 9.039682834620161600e+01 1.281281281281281181e+01 1.823828243550603645e+01 2.402893777909800299e+00 1.979653919334105439e+01
3.303303303303303240e-01 3.303303303303303240e-01 8.753049006778130092e+01 1.321321321321321207e+01 1.710159545504186696e+01 4.833912189310997753e+00 1.631092426751381907e+01
3.403403403403403304e-01 3.403403403403403304e-01 8.431801723862224662e+01 1.361361361361361233e+01 1.744558210348476379e+01 2.503795359861052283e+00 1.887281785537343737e+01
3.503503503503503369e-01 3.503503503503503369e-01 8.077211340738071499e+01 1.401401401401401259e+01 1.813903164204819163e+01 2.911481065413592084e+00 1.825694371292271967e+01
3.603603603603603434e-01 3.603603603603603434e-01 7.690680065743168825e+01 1.441441441441441285e+01 1.605385977838643186e+01 3.668237365216298951e+00 1.817416591225449096e+01
3.703703703703703498e-01 3.703703703703703498e-01 7.273736415730488147e+01 1.481481481481481310e+01 1.711868855342470042e+01 2.934963682207001767e+00 1.543596457953778511e+01
3.803803803803803563e-01 3.803803803803803563e-01 6.828029171631891359e+01 1.521521521521521336e+01 1.660226638026701451e+01 3.546607380485127692e+00 1.583128198256778951e+01
3.903903903903903627e-01 3.903903903903903627e-01 6.355320858443845111e+01 1.561561561561561362e+01 1.671174410640734109e+01 2.452542374894566279e+00 1.725580415360532882e+01
4.004004004004003692e-01 4.004004004004003692e-01 5.857480775418396490e+01 1.601601601601601388e+01 1.657775714939826273e+01 2.104444944078876834e+00 1.529845501950213560e+01
4.104104104104104311e-01 4.104104104104104311e-01 5.336477604021221310e+01 1.641641641641641769e+01 1.545979832150608324e+01 1.132823912571548908e+00 1.471956873757688200e+01
4.204204204204204376e-01 4.204204204204204376e-01 4.794371622888099438e+01 1.681681681681681795e+01 1.515183109444993903e+01 3.217315156312196223e+00 1.626901893461785420e+01
4.304304304304304440e-01 4.304304304304304440e-01 4.233306560565345222e+01 1.721721721721721821e+01 1.417369075941240020e+01 6.262479773991236343e-01 1.475959535370804332e+01
4.404404404404404505e-01 4.404404404404404505e-01 3.655501118252190196e+01 1.761761761761761846e+01 1.401329236418838420e+01 2.580883884209955959e+00 1.579821662681242955e+01
4.504504504504504570e-01 4.504504504504504570e-01 3.063240196067833665e+01 1.801801801801801872e+01 1.526578505793165341e+01 1.720732964025518896e+00 1.332198456574849033e+01
4.604604604604604634e-01 4.604604604604604634e-01 2.458865857538505395e+01 1.841841841841841898e+01 1.412497825766087800e+01 8.601330425934181623e-01 1.452144505362010918e+01
4.704704704704704699e-01 4.704704704704704699e-01 1.844768068034925435e+01 1.881881881881881924e+01 1.366078207160749614e+01 -5.143792171372731925e-01 1.644303555472745515e+01
4.804804804804804763e-01 4.804804804804804763e-01 1.223375243784573030e+01 1.921921921921921950e+01 1.242691771318284921e+01 9.776627370317614307e-02 1.349828331415325344e+01
4.904904904904904828e-01 4.904904904904904828e-01 5.971446488320989232e+00 1.961961961961961975e+01 1.334800285557579080e+01 1.565582702793501868e+00 1.405625454351015158e+01
5.005005005005005447e-01 5.005005005005005447e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.275352467428942838e+01 -1.167018554025682775e+00 5.648895041084784019e+00
5.105105105105105512e-01 5.105105105105105512e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.331000010257164767e+01 -2.271157084733612663e+00 4.289866541543865708e+00
5.205205205205205576e-01 5.205205205205205576e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.231977923565540323e+01 -1.972506127151803401e+00 6.172777857092206055e+00
5.305305305305305641e-01 5.305305305305305641e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.277578194666757305e+01 -2.589355192780482984e+00 6.805161273685847334e+00
5.405405405405405705e-01 5.405405405405405705e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.292108075791031041e+01 -1.177217192460654260e+00 8.839185549221644678e+00
5.505505505505505770e-01 5.505505505505505770e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.311614949967164989e+01 -2.232353818776546373e+00 4.994807791798928420e+00
5.605605605605605835e-01 5.605605605605605835e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.295002787375088005e+01 -3.141226069857805836e+00 7.712073964321891850e+00
5.705705705705705899e-01 5.705705705705705899e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.424477477246171908e+01 -1.012723006919135305e+00 7.712212126156349434e+00
5.805805805805805964e-01 5.805805805805805964e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.315173677539179309e+01 -2.291595456310484114e+00 8.716907760128631111e+00
5.905905905905906028e-01 5.905905905905906028e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.366099629176184393e+01 -2.093266742189620278e+00 8.582324989590464526e+00
6.006006006006006093e-01 6.006006006006006093e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.385044186194484084e+01 -2.771061582878645346e+00 5.796271679340355476e+00
6.106106106106106157e-01 6.106106106106106157e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.265769710452957320e+01 -2.274187815118337674e+00 7.678557709655638774e+00
6.206206206206206222e-01 6.206206206206206222e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.257897668584740103e+01 -3.099159454532633085e+00 7.464916614108358495e+00
6.306306306306306286e-01 6.306306306306306286e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.404167431430402857e+01 -5.780840016000630133e-01 5.709000871050841752e+00
6.406406406406406351e-01 6.406406406406406351e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.246927097994315936e+01 -2.231503166689377426e+00 7.458787774909049872e+00
6.506506506506506415e-01 6.506506506506506415e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.262452835365039761e+01 -2.183352782283102034e+00 5.743405727340316069e+00
6.606606606606606480e-01 6.606606606606606480e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.285140763630297478e+01 -1.055452048408533683e+00 7.697514570778743348e+00
6.706706706706706544e-01 6.706706706706706544e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.278277492794154746e+01 -1.910205100091325381e+00 7.999070938700992173e+00
6.806806806806806609e-01 6.806806806806806609e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.264882244140533629e+01 -1.603094059626809065e+00 6.776538572695804952e+00
6.906906906906906674e-01 6.906906906906906674e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.405733221002607536e+01 -3.482112887667231149e+00 7.293195798462813073e+00
7.007007007007006738e-01 7.007007007007006738e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.327387523818444315e+01 -2.306428400020039682e+00 6.188193633546469563e+00
7.107107107107106803e-01 7.107107107107106803e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.306887528093596984e+01 -1.651395763143628237e+00 7.344855004009470001e+00
7.207207207207206867e-01 7.207207207207206867e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.325158812418467491e+01 -1.707500339730859018e+00 5.785113959036541686e+00
7.307307307307306932e-01 7.307307307307306932e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.367742462278146043e+01 -1.570424516354012923e+00 6.857568591861412877e+00
7.407407407407406996e-01 7.407407407407406996e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.340242237549742654e+01 -1.366157291145669639e+00 7.188412847765705216e+00
7.507507507507507061e-01 7.507507507507507061e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.337835554281944361e+01 -2.236697224684273344e+00 6.658153542969754035e+00
7.607607607607607125e-01 7.607607607607607125e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.332117402887125834e+01 -2.868928936293676291e+00 7.607272920914645908e+00
7.707707707707707190e-01 7.707707707707707190e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.371948821308829913e+01 -2.171233642424591714e+00 6.993549518963858347e+00
7.807807807807807254e-01 7.807807807807807254e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.312182713706261161e+01 -2.390160647613930323e+00 5.371832282063993880e+00
7.907907907907907319e-01 7.907907907907907319e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.325392630699936447e+01 -1.453003467890704892e+00 3.623219567714671463e+00
8.008008008008007383e-01 8.008008008008007383e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.256576471204142109e+01 -1.631410134436499071e+00 7.352237886399143107e+00
8.108108108108108558e-01 8.108108108108108558e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.293608461294876832e+01 -8.169638223497821539e-01 6.161426646051127776e+00
8.208208208208208623e-01 8.208208208208208623e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.302518871170265058e+01 -2.203392823792858390e+00 5.487394769777516501e+00
8.308308308308308687e-01 8.308308308308308687e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.348863760633446240e+01 -2.059665317447639143e+00 6.646605715073814480e+00
8.408408408408408752e-01 8.408408408408408752e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.249192978144379218e+01 -2.070943007062816754e+00 5.572370068955811107e+00
8.508508508508508816e-01 8.508508508508508816e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.306204218988623822e+01 -2.523793014644042820e+00 6.883796595753003622e+00
8.608608608608608881e-01 8.608608608608608881e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.316384400663845611e+01 -2.043036859826813156e+00 7.609289596465647065e+00
8.708708708708708945e-01 8.708708708708708945e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.311781695237748480e+01 -2.268853789708574986e+00 6.863407618606014893e+00
8.808808808808809010e-01 8.808808808808809010e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.215882719984860572e+01 -2.164764005010264558e+00 7.733377324837463540e+00
8.908908908908909074e-01 8.908908908908909074e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.323355512266153333e+01 -1.852592721937369458e+00 9.540833450526319481e+00
9.009009009009009139e-01 9.009009009009009139e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.353688315045688206e+01 -2.812641326296740907e+00 7.744634260012759341e+00
9.109109109109109204e-01 9.109109109109109204e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.330439974159144079e+01 -3.443480696310675881e+00 9.021899289417248724e+00
9.209209209209209268e-01 9.209209209209209268e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.380707578865420793e+01 -2.526598978934891715e+00 7.600818019866897757e+00
9.309309309309309333e-01 9.309309309309309333e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.356050538528568516e+01 -1.633358905444084685e+00 7.159290307124556385e+00
9.409409409409409397e-01 9.409409409409409397e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.326278192725614602e+01 -2.499509253932306940e+00 7.139558074298012258e+00
9.509509509509509462e-01 9.509509509509509462e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.450626026891914933e+01 -2.127802559510615588e+00 4.095261142475008498e+00
9.609609609609609526e-01 9.609609609609609526e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.297973863249644744e+01 -1.516583500495135794e+00 7.410277113590431952e+00
9.709709709709709591e-01 9.709709709709709591e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.363492667780304224e+01 -2.583476204859359804e+00 6.566450790187191799e+00
9.809809809809809655e-01 9.809809809809809655e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.346252640184678562e+01 -2.028428376647965159e+00 7.086244450887069668e+00
9.909909909909909720e-01 9.909909909909909720e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.364280389097781665e+01 -1.545896293733722615e+00 7.587531691396010913e+00
1.001001001001001089e+00 1.001001001001089463e-03 6.289433316067915003e-01 4.004004004004357853e-02 1.324886345160806655e+01 -2.071135938918690300e+00 6.143793194051178297e+00
1.011011011011011096e+00 1.101101101101109592e-02 6.912904459478523833e+00 4.404404404404438367e-01 1.254515236494197516e+01 -2.334408449102608252e+00 8.508074055396468438e+00
1.021021021021021102e+00 2.102102102102110237e-02 1.316952888356239448e+01 8.408408408408440948e-01 1.338399422672113914e+01 -1.405427159283348271e+00 6.949659982273395542e+00
1.031031031031031109e+00 3.103103103103110882e-02 1.937407512368976370e+01 1.241241241241244353e+00 1.365232187032949263e+01 -5.893277682578819121e-01 1.023382637743316259e+01
1.041041041041041115e+00 4.104104104104111528e-02 2.550200764003109200e+01 1.641641641641644611e+00 1.461094608149910279e+01 -1.587343021536335108e+00 1.054371903890073980e+01
1.051051051051051122e+00 5.105105105105112173e-02 3.152909385755026150e+01 2.042042042042044869e+00 1.491207436535290043e+01 -6.117646625705114305e-02 1.084122057182575460e+01
1.061061061061061128e+00 6.106106106106112819e-02 3.743149999240187498e+01 2.442442442442445127e+00 1.591319962657644460e+01 2.344782863163698827e-01 1.113748044153509653e+01
1.071071071071071135e+00 7.107107107107113464e-02 4.318588530132976899e+01 2.842842842842845386e+00 1.411249550572119205e+01 -4.465534065099161509e-01 1.086441871415485849e+01
1.081081081081081141e+00 8.108108108108114109e-02 4.876949438136345094e+01 3.243243243243245644e+00 1.550482440614077007e+01 5.847834477070177339e-01 1.041266174079024509e+01
1.091091091091091148e+00 9.109109109109114755e-02 5.416024715481897545e+01 3.643643643643645902e+00 1.616722194822393988e+01 6.538502432947164156e-01 1.404411691022449382e+01
1.101101101101101154e+00 1.011011011011011540e-01 5.933682618376204942e+01 4.044044044044046160e+00 1.587992353025531322e+01 2.778033424443154153e+00 1.497316741338256385e+01
1.111111111111111160e+00 1.111111111111111605e-01 6.427876096865391276e+01 4.444444444444446418e+00 1.629434291018860037e+01 1.377492007586182954e+00 1.259620787998026259e+01
1.121121121121121167e+00 1.211211211211211669e-01 6.896650889782621618e+01 4.844844844844846676e+00 1.645127723733387626e+01 1.259948244788984706e+00 1.298869121240011992e+01
1.131131131131131173e+00 1.311311311311311734e-01 7.338153252767276058e+01 5.245245245245246934e+00 1.713453921492918042e+01 1.307406530544804824e+00 1.722661606756664554e+01
1.141141141141141180e+00 1.411411411411411798e-01 7.750637288796013991e+01 5.645645645645647193e+00 1.722089792953646992e+01 1.982754731207216459e+00 1.432364280242839705e+01
1.151151151151151186e+00 1.511511511511511863e-01 8.132471852237330268e+01 6.046046046046047451e+00 1.788094265278859041e+01 1.736119433480871166e+00 1.351321520760737371e+01
1.161161161161161193e+00 1.611611611611611927e-01 8.482146999128022458e+01 6.446446446446447709e+00 1.686642804118503847e+01 3.787110249801072026e+00 1.497825585720521246e+01
1.171171171171171199e+00 1.711711711711711992e-01 8.798279958164290804e+01 6.846846846846847967e+00 1.748786764215302370e+01 3.732888705967993825e+00 1.544036317598607155e+01
1.181181181181181206e+00 1.811811811811812056e-01 9.079620598795462172e+01 7.247247247247248225e+00 1.797284264899271733e+01 3.736391805702401037e+00 1.849766652194096395e+01
1.191191191191191212e+00 1.911911911911912121e-01 9.325056374797073033e+01 7.647647647647648483e+00 1.827003130579749524e+01 2.563755352626747808e+00 1.447221179241114974e+01
1.201201201201201219e+00 2.012012012012012185e-01 9.533616723774294144e+01 8.048048048048048742e+00 1.829794757984667086e+01 2.598252221908202930e+00 1.580113475165623171e+01
1.211211211211211225e+00 2.112112112112112250e-01 9.704476905197969927e+01 8.448448448448449000e+00 1.734759643461001133e+01 4.296514882274610869e+00 1.918039632066091116e+01
1.221221221221221231e+00 2.212212212212212314e-01 9.836961261796099620e+01 8.848848848848849258e+00 1.780776197716361509e+01 4.408752304061714256e+00 1.692263292346826375e+01
1.231231231231231238e+00 2.312312312312312379e-01 9.930545891403677672e+01 9.249249249249249516e+00 1.753397533364721639e+01 3.872176085034976900e+00 1.674028131030437905e+01
1.241241241241241244e+00 2.412412412412412444e-01 9.984860718705223803e+01 9.649649649649649774e+00 1.728967196202880885e+01 4.210974525979401584e+00 1.743014710352497332e+01
1.251251251251251251e+00 2.512512512512512508e-01 9.999690958677469155e+01 1.005005005005005003e+01 1.760772569483309979e+01 3.963957018341287775e+00 1.469133400059612349e+01
1.261261261261261257e+00 2.612612612612612573e-01 9.974977965944997038e+01 1.045045045045045029e+01 1.810509976854207892e+01 4.700947553731934292e+00 1.480830599238658429e+01
1.271271271271271264e+00 2.712712712712712637e-01 9.910819466690196577e+01 1.085085085085085055e+01 1.733634144268858890e+01 2.875168596946881650e+00 1.511758417716154490e+01
1.281281281281281270e+00 2.812812812812812702e-01 9.807469172200397622e+01 1.125125125125125081e+01 1.799666195150803105e+01 4.127889904163713375e+00 1.633327359481665653e+01
1.291291291291291277e+00 2.912912912912912766e-01 9.665335775580415145e+01 1.165165165165165106e+01 1.735785468652120755e+01 3.521986213448766279e+00 1.976297964245220484e+01
1.301301301301301283e+00 3.013013013013012831e-01 9.484981335597952068e+01 1.205205205205205132e+01 1.728156721474310942e+01 4.239748074711668480e+00 1.625609433084845179e+01
1.311311311311311290e+00 3.113113113113112895e-01 9.267119054052854210e+01 1.245245245245245158e+01 1.747194029943556970e+01 3.787617158236564752e+00 1.628514622900121367e+01
1.321321321321321296e+00 3.213213213213212960e-01 9.012610455459449099e+01 1.285285285285285184e+01 1.718126439388538174e+01 2.993932426261823654e+00 1.709296495639734914e+01
1.331331331331331302e+00 3.313313313313313024e-01 8.722461980194862008e+01 1.325325325325325210e+01 1.703901511660988533e+01 4.062342905198327081e+00 1.601792783232770034e+01
1.341341341341341309e+00 3.413413413413413089e-01 8.397821004585404125e+01 1.365365365365365236e+01 1.712018133181069501e+01 3.540779436610201003e+00 1.720023589595552593e+01
1.351351351351351315e+00 3.513513513513513153e-01 8.039971303669409508e+01 1.405405405405405261e+01 1.699877509288644006e+01 3.370927369670258855e+00 1.896085945012308471e+01
1.361361361361361322e+00 3.613613613613613218e-01 7.650327974578900125e+01 1.445445445445445287e+01 1.681410513618162383e+01 2.965267626845407900e+00 1.963157400253309248e+01
1.371371371371371328e+00 3.713713713713713283e-01 7.230431840615102601e+01 1.485485485485485313e+01 1.662406983445740494e+01 2.705214997769679108e+00 1.566691337375479876e+01
1.381381381381381335e+00 3.813813813813813347e-01 6.781943358146669709e+01 1.525525525525525339e+01 1.734803235268600829e+01 3.432650491793972858e+00 1.731080055453773525e+01
1.391391391391391341e+00 3.913913913913913412e-01 6.306636050425574780e+01 1.565565565565565365e+01 1.666375381433203984e+01 3.796280092604481293e+00 1.548696508511457104e+01
1.401401401401401348e+00 4.014014014014013476e-01 5.806389494286068498e+01 1.605605605605605390e+01 1.554942755593807924e+01 1.162279182368325836e+00 1.611339364580016209e+01
1.411411411411411354e+00 4.114114114114113541e-01 5.283181887460523285e+01 1.645645645645645416e+01 1.546567159434880701e+01 1.417593555862447730e+00 1.868557500793030357e+01
1.421421421421421361e+00 4.214214214214213605e-01 4.739082225904435575e+01 1.685685685685685442e+01 1.477073558084399885e+01 1.711709523920891041e+00 1.536143536587090708e+01
1.431431431431431367e+00 4.314314314314313670e-01 4.176242122064668649e+01 1.725725725725725468e+01 1.573661875843550106e+01 1.578761652864977050e+00 1.328278209188829884e+01
1.441441441441441373e+00 4.414414414414413734e-01 3.596887296445368776e+01 1.765765765765765494e+01 1.417292389573662703e+01 4.830039181878537091e-01 1.388862659805400313e+01
1.451451451451451380e+00 4.514514514514513799e-01 3.003308776117511059e+01 1.805805805805805520e+01 1.449957068875480992e+01 1.334415563682993078e+00 1.473312714492591446e+01
1.461461461461461386e+00 4.614614614614613863e-01 2.397853834977360776e+01 1.845845845845845545e+01 1.423953868486041330e+01 1.287052558877063380e+00 1.541365064417291819e+01
1.471471471471471393e+00 4.714714714714713928e-01 1.782916711579772695e+01 1.885885885885885571e+01 1.433997839865847013e+01 7.886931420478577870e-01 1.344457032395203200e+01
1.481481481481481399e+00 4.814814814814813992e-01 1.160929141252310615e+01 1.925925925925925597e+01 1.319926911585546847e+01 -1.029336755298297046e+00 1.226339177739319730e+01
1.491491491491491406e+00 4.914914914914914057e-01 5.343507399305771344e+00 1.965965965965965623e+01 1.390667207570841413e+01 -8.293419756234352569e-01 1.073986919910073645e+01
1.501501501501501412e+00 5.015015015015014122e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.364559075409792221e+01 -1.554442650208449850e+00 5.079268140299383560e+00
1.511511511511511419e+00 5.115115115115114186e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.429323426678416453e+01 -2.295404815719249481e+00 7.632143146486544794e+00
1.521521521521521425e+00 5.215215215215214251e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.252894977458809223e+01 -1.756135816911910785e+00 5.093399383664770852e+00
1.531531531531531432e+00 5.315315315315314315e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.277747969351872825e+01 -2.925279054103468113e+00 7.169474847024041253e+00
1.541541541541541438e+00 5.415415415415414380e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.322289827936690720e+01 -2.298031309244369158e+00 1.002949812884007841e+01
1.551551551551551444e+00 5.515515515515514444e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.255555955623191089e+01 -1.469797303526462429e+00 6.374831611320574964e+00
1.561561561561561451e+00 5.615615615615614509e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.295332325995720701e+01 -1.185846115422650282e+00 8.712414468020522662e+00
1.571571571571571457e+00 5.715715715715714573e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.292138608759779572e+01 -1.559880485779927106e+00 7.148030844386997096e+00
1.581581581581581464e+00 5.815815815815814638e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.358816737568438171e+01 -1.310364437256508197e+00 8.750275553963613007e+00
1.591591591591591470e+00 5.915915915915914702e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.332248017521253836e+01 -1.773914432983535905e+00 6.870242313284060209e+00
1.601601601601601477e+00 6.016016016016014767e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.416283642328482806e+01 -3.049497254952503233e+00 6.759104634910682030e+00
1.611611611611611705e+00 6.116116116116117052e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.217323691859258439e+01 -2.265223241587312586e+00 6.303249627262657029e+00
1.621621621621621712e+00 6.216216216216217116e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.332543761030375684e+01 -2.263011901511382096e+00 7.369874241768570755e+00
1.631631631631631718e+00 6.316316316316317181e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.253003892558817967e+01 -2.473916398523741567e+00 9.826164933017061287e+00
1.641641641641641725e+00 6.416416416416417245e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.326409615816146470e+01 -1.490093249910945161e+00 6.070797445560560668e+00
