7.907907907907907319e-01 2.194084065432776498e+01 -9.984925079696447270e+00 4.986811399541144496e+00
8.008008008008007383e-01 2.050911386955331039e+01 -9.705967939014447765e+00 6.197751314245452114e+00
8.108108108108108558e-01 1.929824198830873172e+01 -1.036235488965166951e+01 7.240858033645372061e+00
8.208208208208208623e-01 1.997868674429313529e+01 -9.715210520874421718e+00 7.363042492020834828e+00
8.308308308308308687e-01 2.126176818948352576e+01 -9.949499368519775899e+00 5.153165053404252127e+00
8.408408408408408752e-01 1.987447348806869485e+01 -9.866956597539921603e+00 4.926037357513197712e+00
8.508508508508508816e-01 2.304820494330409630e+01 -1.056558895826030309e+01 8.527850663278126575e+00
8.608608608608608881e-01 1.991870274561593135e+01 -1.009061530352655112e+01 5.839894279112338715e+00
8.708708708708708945e-01 2.131361435763437129e+01 -1.103944321958171315e+01 5.659212364643895654e+00
8.808808808808809010e-01 1.958748463274953622e+01 -1.095211751640911579e+01 5.872431763417022665e+00
8.908908908908909074e-01 2.135040183756187204e+01 -1.003421031244889328e+01 5.679659770955772125e+00
9.009009009009009139e-01 2.002916298553348895e+01 -9.696848767109171874e+00 6.105753361924911360e+00
9.109109109109109204e-01 2.203210237553128792e+01 -1.221116140336626543e+01 5.764325733267732232e+00
9.209209209209209268e-01 2.142528972415500021e+01 -8.931972805791557946e+00 6.143483190820187900e+00
9.309309309309309333e-01 2.040228703122666687e+01 -1.165877536798882375e+01 6.213597546588847109e+00
9.409409409409409397e-01 2.029024515430560882e+01 -1.163570817149707892e+01 4.982424044912254324e+00
9.509509509509509462e-01 2.291908970481156516e+01 -8.799663237301457386e+00 6.458002806478799762e+00
9.609609609609609526e-01 2.107979214039550442e+01 -1.009595405069651797e+01 7.487736277242817096e+00
9.709709709709709591e-01 2.098294336938158011e+01 -1.064540687255977680e+01 4.019728670746413712e+00
9.809809809809809655e-01 2.139322138412132901e+01 -8.100541431319868479e+00 6.945727496253060629e+00
9.909909909909909720e-01 2.269901260902082285e+01 -1.157318525273824150e+01 7.248313184765875050e+00
1.001001001001001089e+00 2.016180594282984728e+01 -1.140934874615521721e+01 7.962930319728843465e+00
1.011011011011011096e+00 2.028124817269629077e+01 -1.030590090571213757e+01 5.382427154216570031e+00
1.021021021021021102e+00 2.286330993886325658e+01 -9.322355454594990931e+00 4.262024246317235310e+00
1.031031031031031109e+00 2.054450479305558019e+01 -1.134540490130058465e+01 6.907424056694280168e+00
1.041041041041041115e+00 2.162890643053862050e+01 -9.677939358342220189e+00 5.948393696583967660e+00
1.051051051051051122e+00 2.149031250758231337e+01 -1.097295505046079711e+01 6.558839471527054599e+00
1.061061061061061128e+00 2.007847954000325075e+01 -9.421454133520622776e+00 7.526178510832139068e+00
1.071071071071071135e+00 2.213987465781447739e+01 -1.026597959325122389e+01 5.863517211757558911e+00
1.081081081081081141e+00 2.223205601361238593e+01 -9.394054646495817451e+00 8.225979503344767352e+00
1.091091091091091148e+00 2.119610084751155554e+01 -9.259855940680317588e+00 7.099903332565765446e+00
1.101101101101101154e+00 2.074748849793527583e+01 -9.880025704246699902e+00 6.921423917210839605e+00
1.111111111111111160e+00 2.286397758777930989e+01 -9.359967178356292550e+00 5.366783460917311288e+00
1.121121121121121167e+00 2.089761426123847343e+01 -1.263249836647687196e+01 6.088956576374856766e+00
1.131131131131131173e+00 2.025908729881302150e+01 -1.037765232265654269e+01 6.963059178790130588e+00
1.141141141141141180e+00 2.169745989201591030e+01 -1.055034893843776800e+01 3.821927204617310281e+00
1.151151151151151186e+00 2.227256879840783554e+01 -9.959687444035044024e+00 7.184382588001835046e+00
1.161161161161161193e+00 2.196884030133903565e+01 -8.972989101457725880e+00 4.032963158279157412e+00
1.171171171171171199e+00 2.189247088433628008e+01 -1.137930201229399074e+01 6.525917400986616101e+00
1.181181181181181206e+00 2.173773278725418834e+01 -9.635075924469212794e+00 6.769549362111055402e+00
1.191191191191191212e+00 2.073372017943354351e+01 -1.020943817272478427e+01 6.338697787830711583e+00
1.201201201201201219e+00 2.236356844879474082e+01 -1.024776066332843349e+01 6.270125241664779914e+00
1.211211211211211225e+00 2.077171066901773244e+01 -1.004521864753467320e+01 7.725575466625911325e+00
1.221221221221221231e+00 2.317674011753450003e+01 -1.002724697531704479e+01 7.348033039247142462e+00
1.231231231231231238e+00 1.963001049703857959e+01 -9.592481465009374375e+00 6.716163776107670458e+00
1.241241241241241244e+00 2.023622617283115233e+01 -9.938104700253310497e+00 6.048563576443027223e+00
1.251251251251251251e+00 2.085960505596299797e+01 -1.026309259308916388e+01 5.354455176047959952e+00
1.261261261261261257e+00 2.014007455368706445e+01 -1.248602024825775025e+01 7.448959941824704778e+00
1.271271271271271264e+00 2.099071964931264844e+01 -1.071860853327974894e+01 7.116222324931935184e+00
1.281281281281281270e+00 2.035191409843691801e+01 -1.068639546773517068e+01 5.479351548479076683e+00
1.291291291291291277e+00 1.975689698575965281e+01 -9.994554214547667570e+00 5.532490888395200201e+00
1.301301301301301283e+00 2.084174535163041142e+01 -9.707735426293295333e+00 5.527247536730812705e+00
1.311311311311311290e+00 2.050133382085070011e+01 -1.034984545661257549e+01 6.698167971259618270e+00
1.321321321321321296e+00 1.950349998233661708e+01 -1.111562388486026087e+01 5.452770543933737279e+00
1.331331331331331302e+00 2.099073679947570170e+01 -1.054318219317751648e+01 5.755329336054435529e+00
1.341341341341341309e+00 2.186466920481223042e+01 -1.000382328428799816e+01 5.476091425705445381e+00
1.351351351351351315e+00 2.215009539394777960e+01 -1.138358450017820367e+01 5.994943632502154784e+00
1.361361361361361322e+00 2.335683933314948035e+01 -1.021254411100142256e+01 8.267306731708814027e+00
1.371371371371371328e+00 2.059203325050748745e+01 -9.976778967289567035e+00 6.499861036571436657e+00
1.381381381381381335e+00 2.132041854238935130e+01 -1.132705735886274923e+01 6.121008823397044551e+00
1.391391391391391341e+00 2.207807262660156766e+01 -1.005899015722544654e+01 5.861446873954362147e+00
1.401401401401401348e+00 2.054298041405371578e+01 -1.017983701767764160e+01 6.421186946884049895e+00
1.411411411411411354e+00 2.159300638469551359e+01 -9.260774458789832408e+00 6.017713682967523958e+00
1.421421421421421361e+00 2.095824159129983499e+01 -8.840037214426091694e+00 6.788412586733227450e+00
1.431431431431431367e+00 2.206238814531977255e+01 -8.070704848437316059e+00 6.535654721620966612e+00
1.441441441441441373e+00 2.039414300725184148e+01 -8.961292734372928948e+00 6.910875877945065859e+00
1.451451451451451380e+00 2.141461379939887877e+01 -9.326082910958728434e+00 6.842462942391962955e+00
1.461461461461461386e+00 2.021700062671791898e+01 -9.532764626078709114e+00 4.193820059119776289e+00
1.471471471471471393e+00 2.067425758713486061e+01 -9.641425493928839074e+00 7.774543155754986223e+00
1.481481481481481399e+00 2.149732536612256339e+01 -1.028521678564758979e+01 5.595117210506598937e+00
1.491491491491491406e+00 2.046281387845339239e+01 -1.054897960170479188e+01 6.897096863426074087e+00
1.501501501501501412e+00 2.043367791401858824e+01 -1.069922068612085653e+01 4.577521503108032519e+00
1.511511511511511419e+00 2.086859692442631342e+01 -1.079560003030333348e+01 5.290918515003143696e+00
1.521521521521521425e+00 2.002507936765471186e+01 -9.400747239693897583e+00 7.937943813039950669e+00
1.531531531531531432e+00 2.036021713330820049e+01 -1.023018351152015271e+01 7.167846050658455148e+00
1.541541541541541438e+00 2.006067018167130556e+01 -9.343852166328595388e+00 6.352407787752636814e+00
1.551551551551551444e+00 2.187093324092032987e+01 -9.881681892703701564e+00 4.323022619689902868e+00
1.561561561561561451e+00 2.027513587736045508e+01 -9.864761600733851665e+00 6.355134728670346789e+00
1.571571571571571457e+00 1.939456703860523845e+01 -1.140315737582653632e+01 7.938145201748747937e+00
1.581581581581581464e+00 2.054352446245042785e+01 -9.425255415752129551e+00 5.052253579307073750e+00
1.591591591591591470e+00 2.167896696431394687e+01 -9.172810628433296642e+00 6.388365299313275791e+00
1.601601601601601477e+00 2.189978748451639134e+01 -1.011882874930543963e+01 6.819337113417680563e+00
1.611611611611611705e+00 2.018457379863571788e+01 -8.325373811095024834e+00 6.898988817521168215e+00
1.621621621621621712e+00 2.150567799897787324e+01 -9.881257124560965721e+00 6.357399703806971836e+00
1.631631631631631718e+00 2.159027960504558763e+01 -1.101734115879279052e+01 7.145794236561163970e+00
1.641641641641641725e+00 2.203584969717494957e+01 -9.870662635035984067e+00 6.768327782678895232e+00
1.651651651651651731e+00 2.140754648468798749e+01 -1.057482417420205145e+01 6.721965083852858847e+00
1.661661661661661737e+00 2.210025407882752191e+01 -9.701702542712059341e+00 6.391542253722510836e+00
1.671671671671671744e+00 1.980689053783918396e+01 -8.368174183429079704e+00 6.318000988861244061e+00
1.681681681681681750e+00 2.084647000097062275e+01 -1.094211665295843616e+01 5.451990703346718981e+00
1.691691691691691757e+00 2.061215351593116551e+01 -1.097157989317276261e+01 7.157457263884531073e+00
1.701701701701701763e+00 2.055543171817262404e+01 -1.068050777851828670e+01 5.461066951058689334e+00
1.711711711711711770e+00 1.919401587924376784e+01 -1.116810711872787820e+01 6.806239078401298492e+00
1.721721721721721776e+00 2.278961518947678044e+01 -1.019765726121707239e+01 5.848984368906516629e+00
1.731731731731731783e+00 2.361525724398267556e+01 -9.610457382154226735e+00 7.194921940825856232e+00
1.741741741741741789e+00 2.112958927417966137e+01 -1.031453785779750909e+01 6.436745062569381837e+00
1.751751751751751796e+00 2.037434530428169310e+01 -8.740199995500757879e+00 6.654811464472333071e+00
1.761761761761761802e+00 2.064581064796553278e+01 -1.117749286168452372e+01 6.906838198835507647e+00
1.771771771771771808e+00 2.037855832898360120e+01 -1.002766926272111192e+01 8.313719499379255140e+00
1.781781781781781815e+00 2.214744148829728942e+01 -8.231896388969987655e+00 6.230934606322730218e+00
1.791791791791791821e+00 2.106365165270592499e+01 -1.102607114489396700e+01 7.216198189733343149e+00
1.801801801801801828e+00 2.039081705023919255e+01 -1.137185217997496345e+01 6.749477792679259736e+00
1.811811811811811834e+00 1.999976133817064650e+01 -1.119089527834539943e+01 6.691956026821543446e+00
1.821821821821821841e+00 2.068490997074463067e+01 -9.879123314484708374e+00 9.180439626826776944e+00
1.831831831831831847e+00 2.072613512813947523e+01 -1.044463711759106950e+01 5.674751892034208822e+00
1.841841841841841854e+00 2.046444045384225063e+01 -9.614141796211884028e+00 3.971714446397795584e+00
1.851851851851851860e+00 2.203409050454915530e+01 -9.041230462691212111e+00 6.372365904776403411e+00
1.861861861861861867e+00 2.304197617151494981e+01 -1.032424012609733666e+01 7.436264090701357077e+00
1.871871871871871873e+00 2.131485322951973060e+01 -1.064341148670892601e+01 4.682849437490139266e+00
1.881881881881881879e+00 2.036338447309699617e+01 -9.086035871214690474e+00 6.275128522289310951e+00
1.891891891891891886e+00 2.119151442162875654e+01 -1.002916732612508000e+01 4.469174080172408026e+00
1.901901901901901892e+00 2.141258203451299380e+01 -8.812126389134867566e+00 5.778692140815273603e+00
1.911911911911911899e+00 2.127387610952257901e+01 -9.391666577262782312e+00 6.422160611494288851e+00
1.921921921921921905e+00 2.262780416262059902e+01 -1.108925841392222722e+01 8.139044035421079570e+00
1.931931931931931912e+00 2.191842207268945231e+01 -9.730239204410679577e+00 5.424796424616352475e+00
1.941941941941941918e+00 1.968228424192872694e+01 -9.797663885419872543e+00 5.355982851091718899e+00
1.951951951951951925e+00 2.246301512154795432e+01 -9.333254074652044707e+00 6.106557091408520321e+00
1.961961961961961931e+00 2.094451384930802362e+01 -9.043065158912263257e+00 4.211728134665392531e+00
1.971971971971971938e+00 1.965829373176971018e+01 -8.706734036426661660e+00 5.595987992771375374e+00
1.981981981981981944e+00 2.172056381906040912e+01 -1.200067247498114753e+01 6.075536634565307459e+00
1.991991991991991950e+00 1.977016512987342978e+01 -9.888938430622266296e+00 5.815965967351418797e+00
2.002002002002002179e+00 2.181872120226126199e+01 -1.048139085386324965e+01 7.017020413519539090e+00
2.012012012012012185e+00 2.104610850409809331e+01 -1.059107521054202294e+01 5.388365004938089342e+00
2.022022022022022192e+00 2.178324408724518335e+01 -9.159985494434689457e+00 6.899005515812437039e+00
2.032032032032032198e+00 1.964029432974236400e+01 -7.877946945085221309e+00 4.885697049119440472e+00
2.042042042042042205e+00 1.996951577139486389e+01 -9.836654775409245488e+00 5.038468198047693747e+00
2.052052052052052211e+00 2.218023940358486357e+01 -1.221755376540729898e+01 5.604560916151843486e+00
2.062062062062062218e+00 2.232612003143126955e+01 -1.110253234511584886e+01 6.151418793818644204e+00
2.072072072072072224e+00 2.087373681774652923e+01 -8.306199843444254327e+00 7.129497087182447679e+00
2.082082082082082231e+00 2.075335645031519860e+01 -8.479418512012905751e+00 5.646697624760981249e+00
2.092092092092092237e+00 2.195727362889632417e+01 -9.830663585635894819e+00 5.454578853630065893e+00
2.102102102102102243e+00 2.164433400111544259e+01 -1.016523958566881625e+01 5.866796519288964618e+00
2.112112112112112250e+00 2.241088937737597320e+01 -1.014111855768264370e+01 6.372592125762539084e+00
2.122122122122122256e+00 2.119708705829568984e+01 -1.078260669647814929e+01 7.048938085410821230e+00
2.132132132132132263e+00 2.289845863229886191e+01 -1.068771805613820902e+01 4.542923432204167611e+00
2.142142142142142269e+00 2.147593860572762381e+01 -9.924346569916147942e+00 4.688509807902278226e+00
2.152152152152152276e+00 2.194556954710846952e+01 -8.511921069822738772e+00 6.511597801637431182e+00
2.162162162162162282e+00 1.947638622674976006e+01 -9.768296886675848612e+00 7.086860847553272613e+00
2.172172172172172289e+00 1.989497925732501571e+01 -9.124277038947347762e+00 6.999335080123784358e+00
2.182182182182182295e+00 2.197939026001911600e+01 -1.104634816330914049e+01 4.926043304419608582e+00
2.192192192192192302e+00 2.090879584071368313e+01 -9.872476532293543272e+00 4.860568664844011622e+00
2.202202202202202308e+00 2.109961120699087900e+01 -1.054139368234662122e+01 5.481226073551053624e+00
2.212212212212212314e+00 2.013599695598615114e+01 -8.572657041134933209e+00 4.787460484474069133e+00
2.222222222222222321e+00 2.042935244605063616e+01 -1.019626568878624262e+01 7.911645457744432619e+00
2.232232232232232327e+00 1.881646781066146801e+01 -1.018749479626746002e+01 6.529654719396313034e+00
2.242242242242242334e+00 2.151266929253765881e+01 -9.158507348153534622e+00 3.270367576849852576e+00
2.252252252252252340e+00 2.276248984245019713e+01 -9.715080383825700494e+00 6.898597987957961308e+00
2.262262262262262347e+00 2.062909831048830256e+01 -1.068061280657471634e+01 7.207186554984211568e+00
2.272272272272272353e+00 2.172342570711470700e+01 -1.053713339959654860e+01 6.706064246123518480e+00
2.282282282282282360e+00 2.203896805533057801e+01 -9.153193878474246148e+00 5.932502967545437933e+00
2.292292292292292366e+00 2.138351387424434691e+01 -9.751412757388246533e+00 7.714127490602902704e+00
2.302302302302302373e+00 2.210057896505329111e+01 -1.039619315337663075e+01 4.010396292092256232e+00
2.312312312312312379e+00 2.067102873997476564e+01 -9.779614837752436785e+00 5.227604333692390526e+00
2.322322322322322385e+00 2.166844833378949886e+01 -1.007673102547998134e+01 4.893533264558589835e+00
2.332332332332332392e+00 2.036548595325739441e+01 -1.122714044967469071e+01 5.983812666936217717e+00
2.342342342342342398e+00 1.935613289934456560e+01 -1.080156947966287362e+01 6.036529189577371390e+00
2.352352352352352405e+00 2.077240335249368997e+01 -7.696894355443443914e+00 5.819893203461683484e+00
2.362362362362362411e+00 2.043042080508424618e+01 -9.908579991746133686e+00 5.694562927092471583e+00
2.372372372372372418e+00 1.988304160658904607e+01 -1.076388247166189771e+01 3.925114440990046916e+00
2.382382382382382424e+00 2.054604838838249492e+01 -1.202988309266423173e+01 8.206738543978225664e+00
2.392392392392392431e+00 2.035741964468398280e+01 -8.752394078962858259e+00 6.909435960127399134e+00
2.402402402402402437e+00 2.249001746241245669e+01 -9.674017128351112049e+00 6.510085424702822365e+00
2.412412412412412444e+00 2.159815403431055714e+01 -8.636265915559379280e+00 6.924213504988780521e+00
2.422422422422422450e+00 2.340218339578284201e+01 -8.038534559641037802e+00 5.040421863155811977e+00
2.432432432432432456e+00 2.083533079513845365e+01 -9.121195630215700234e+00 5.922618556689716485e+00
2.442442442442442463e+00 2.090446188612391865e+01 -1.012622293434388077e+01 5.174413814501455988e+00
2.452452452452452469e+00 2.095294855727363270e+01 -8.987816062017323304e+00 5.954097248672105991e+00
2.462462462462462476e+00 2.121586321205887060e+01 -1.146840303416630213e+01 6.352038300301749985e+00
2.472472472472472482e+00 2.257289033806021550e+01 -9.052064900371508571e+00 6.698251183086918026e+00
2.482482482482482489e+00 2.111090374724404128e+01 -1.115321175001109211e+01 4.037145764710968976e+00
2.492492492492492495e+00 1.990647368656330585e+01 -9.579144597987243159e+00 7.336146737137670293e+00
2.502502502502502502e+00 2.176745609007198112e+01 -9.803051737159394818e+00 7.699433161090187383e+00
2.512512512512512508e+00 2.139131726174753467e+01 -9.645680553909762978e+00 5.159196698964764849e+00
2.522522522522522515e+00 2.075911054796411648e+01 -8.087696084996595758e+00 6.341540702798831752e+00
2.532532532532532521e+00 2.010267035911521560e+01 -8.551228302726364916e+00 6.357583377339041775e+00
2.542542542542542527e+00 2.076911884523923746e+01 -1.077552869260136603e+01 4.841555821295692397e+00
2.552552552552552534e+00 1.917130753129062271e+01 -8.010317626794311252e+00 6.512156720681678834e+00
2.562562562562562540e+00 2.043348620272954719e+01 -1.074071909541584269e+01 6.133075713433397524e+00
2.572572572572572547e+00 2.311864355491209722e+01 -9.684386888910172075e+00 7.410665005856527543e+00
2.582582582582582553e+00 2.090708910549387056e+01 -1.070960443637249426e+01 6.632563066623130332e+00
2.592592592592592560e+00 2.009596207038722326e+01 -1.023286304726391194e+01 6.989104557091018854e+00
2.602602602602602566e+00 2.131799717965816754e+01 -1.114832453235156962e+01 6.115784789609967298e+00
2.612612612612612573e+00 2.161646411095393461e+01 -1.081189992839617453e+01 5.776193325035013260e+00
2.622622622622622579e+00 2.115693628292291351e+01 -1.093964847854135769e+01 5.403292352422418787e+00
2.632632632632632586e+00 2.072044336334860759e+01 -9.196558893906280119e+00 6.372734368902731816e+00
2.642642642642642592e+00 2.057180982735087582e+01 -8.876915034952304495e+00 8.709612155717803006e+00
2.652652652652652598e+00 2.071290333857841404e+01 -1.030738713686481844e+01 6.266048527836595383e+00
2.662662662662662605e+00 2.140174055732565250e+01 -1.074776929145346571e+01 7.039540016283456936e+00
2.672672672672672611e+00 2.237008921978213749e+01 -1.113432151468941989e+01 6.314674823529522030e+00
2.682682682682682618e+00 2.041389789710543923e+01 -1.061229370544826800e+01 5.629126745079556571e+00
2.692692692692692624e+00 2.046793160355557717e+01 -1.121348942997745191e+01 6.474087025535760986e+00
2.702702702702702631e+00 2.246145344635145236e+01 -1.092312332407449205e+01 6.594919657995394147e+00
2.712712712712712637e+00 2.079552873471165952e+01 -9.436085628839517625e+00 5.752660618640734747e+00
2.722722722722722644e+00 2.182503458629665616e+01 -1.221897239050675665e+01 4.361848848853311367e+00
2.732732732732732650e+00 2.196001042552640925e+01 -1.033428727281884285e+01 5.812405662708952647e+00
2.742742742742742657e+00 2.123347632543039509e+01 -9.432657986415794227e+00 5.999952536874638476e+00
2.752752752752752663e+00 2.078148591040543991e+01 -8.711538429594630983e+00 5.005829215401615073e+00
2.762762762762762669e+00 2.108868030854810272e+01 -7.498232047703615955e+00 6.550868987168127155e+00
2.772772772772772676e+00 1.894646408435924911e+01 -9.640560935369926199e+00 6.796032125294461324e+00
2.782782782782782682e+00 2.176591465809793036e+01 -9.051185670671070937e+00 5.943376722445757210e+00
2.792792792792792689e+00 2.212637405912639821e+01 -1.009739411069291215e+01 4.824220884650052277e+00
2.802802802802802695e+00 2.140154912336540960e+01 -1.067180782050115795e+01 4.078153748309831350e+00
2.812812812812812702e+00 2.172651980585143505e+01 -1.029852843545548780e+01 6.107437962833698997e+00
2.822822822822822708e+00 2.065310213306120701e+01 -9.956660605626151295e+00 6.014376468297855105e+00
2.832832832832832715e+00 2.121627930802436524e+01 -8.859036788817977737e+00 6.523462164938552910e+00
2.842842842842842721e+00 2.106057995455797993e+01 -1.034217512763779112e+01 6.333491233410988741e+00
